2013,jan,8.9
2013,dec,10.4
2013,feb,10.1
2013,sep,16.7
2013,nov,14.4
2013,jun,24.4
2014,jul,17
2014,may,11.4
2014,oct,14.2
2014,apr,12.3
2014,mar,12.4
2014,aug,NULL
2014,jan,9.5
2014,dec,9.7
2014,feb,10.5
2014,sep,9.9
2014,nov,13.9
2014,jun,13.9
2015,jul,NULL
2015,may,14.9
2015,oct,NULL
2015,apr,15.4
2015,mar,11
2015,aug,NULL
2015,jan,10.5
2015,dec,NULL
2015,feb,13.1
2015,sep,NULL
2015,nov,NULL
2015,jun,12.9
