2012,feb,10.6
2012,sep,14.2
2012,nov,11.8
2012,jun,14.9
2013,jul,12.6
2013,may,13
2013,oct,13.1
2013,apr,16.5
2013,mar,13.4
2013,aug,15.2
2013,jan,10
2013,dec,7.5
2013,feb,10.9
2013,sep,16.3
2013,nov,12.4
2013,jun,11.5
2014,jul,17.1
2014,may,15.3
2014,oct,15.8
2014,apr,15.8
2014,mar,11.7
2014,aug,12
2014,jan,6.9
2014,dec,9.7
2014,feb,13.6
2014,sep,12.6
2014,nov,11.6
2014,jun,14.4
2015,jul,NULL
2015,may,9.9
2015,oct,NULL
2015,apr,14.4
2015,mar,13
2015,aug,NULL
2015,jan,10.7
2015,dec,NULL
2015,feb,11.3
2015,sep,NULL
2015,nov,NULL
2015,jun,10.9
